metric,n_filled,pct_filled,is_suppression,max_abs_cc
f1172118,0,0.0,False,0.16005991372357486
f1172218,0,0.0,False,0.17719931248649443
f1172318,0,0.0,False,0.13861126478976374
f1187918,0,0.0,False,0.11944238609801752
f1188018,0,0.0,False,0.21480749359217607
f1188118,0,0.0,False,0.2655373638194792
f1188218,0,0.0,False,0.21795529641790662
f1205018,0,0.0,False,0.1784269328967995
f1205118,0,0.0,False,0.14902601977600957
f1251118,0,0.0,False,0.1214182974128254
f1170418,0,0.0,False,0.3180326472751742
f1170518,0,0.0,False,0.3179210155469493
f1170618,0,0.0,False,0.337919729006471
f1170918,0,0.0,False,0.2840836879471817
f1171018,0,0.0,False,0.19543199188061436
f1171118,0,0.0,False,0.15698631345337669
f1171218,0,0.0,False,0.21961620385205688
f1171318,0,0.0,False,0.16849388992205871
f1173518,0,0.0,False,0.07334607074421144
f1173618,0,0.0,False,0.0862481558823613
f1173718,0,0.0,False,0.10779564009823821
f1187418,0,0.0,False,0.15826766655263408
f1187518,0,0.0,False,0.285335646962239
f1187618,0,0.0,False,0.3411040455547063
f1187718,0,0.0,False,0.3364771817629604
f1204818,0,0.0,False,0.2644912869445132
f1204918,0,0.0,False,0.2398303145579821
f1251018,0,0.0,False,0.18315874732725215
f0473018,0,0.0,False,0.3046212122585716
f0473318,0,0.0,False,0.3416000942081795
f0473418,0,0.0,False,0.30308986302314456
f0473518,0,0.0,False,0.21009975486186555
f0473718,0,0.0,False,0.29868024850247327
f0504218,0,0.0,False,0.16972711605986018
f0504318,0,0.0,False,0.27789025821034186
f0504418,0,0.0,False,0.35269205794962544
f0504518,0,0.0,False,0.3522750380501612
f0886318,0,0.0,False,0.3255544909225347
f0982118,0,0.0,False,0.28604538379598043
f0982318,0,0.0,False,0.26178574142556194
f0982518,0,0.0,False,0.2178180125282114
f1017918,0,0.0,False,0.2084805046465599
f1018018,0,0.0,False,0.1317786526811386
f1018218,0,0.0,False,0.14614048115484968
f1077718,0,0.0,False,0.13044890764442227
f1077818,0,0.0,False,0.22651090924031178
f1077918,0,0.0,False,0.2226465417971773
f1078018,0,0.0,False,0.24635860184778222
f1115118,0,0.0,False,0.3040657657894163
f1115318,0,0.0,False,0.24106307066465024
f1120218,0,0.0,False,0.24879779287320988
f1120418,0,0.0,False,0.24705466270112367
f1208018,0,0.0,False,0.3324103130982165
f1208118,0,0.0,False,0.25007391273865537
f1211418,0,0.0,False,0.21495029830709392
f1211518,0,0.0,False,0.2251458692757099
